Hebrew	English
פריולי-ונציה ג'וליה	Friuli-Venezia Giulia
חסרי זנב	Frog
פרוקטוז	Fructose
פרי	Fruit
קטגוריה:פירות	Fruit
פוקינג (כפר)	Fucking
דלק	Fuel
תא דלק	Fuel cell
פוגה	Fugue
פנאפוטי	Funafuti
פונקציה	Function (mathematics)
קטגוריה:קטגוריות	Fundamental
כוחות היסוד	Fundamental interaction
פונדמנטליזם	Fundamentalism
קטגוריה:פטריות	Fungi
פטריות	Fungus
פוניקולר	Funicular
פאנק (Funk)	Funk
קטגוריה:ריהוט	Furniture
עתיד	Future
פוטוריזם	Futurism (art)
לוגיקה עמומה	Fuzzy logic
פיודור דוסטויבסקי	Fyodor Dostoevsky
G	G
GIMP	GIMP
GNOME	GNOME
גנו (מערכת הפעלה)	GNU
גבון	Gabon
קטגוריה:גבון	Gabon
גאבורון	Gaborone
גבריאל	Gabriel
גבריאל ליפמן	Gabriel Lippmann
גדוליניום	Gadolinium
גאטנו דוניצטי	Gaetano Donizetti
גאיה	Gaia (mythology)
גלטיה	Galatia
גלקסיה	Galaxy
קלאודיוס גלנוס	Galen
גלנה	Galena
גליציה	Galicia (Central Europe)
גליסיה	Galicia (Spain)
הגליל	Galilee
גלילאו (גשושית)	Galileo (spacecraft)
גלילאו גליליי	Galileo Galilei
כיס המרה	Gallbladder
ספינת משוטים	Galley
תרנגולאים	Galliformes
קטגוריה:תרנגולאים	Galliformes
גליום	Gallium
גלון	Gallon
גמאל עבד אל נאצר	Gamal Abdel Nasser
הימור	Gambling
משחק	Game
תורת המשחקים	Game theory
גמא (אות)	Gamma
קרינת גמא	Gamma ray
גנש	Ganesha
גנגס	Ganges
גאנסו	Gansu
גנימדס	Ganymede
גנימד	Ganymede (moon)
גן (נוי)	Garden
גן עדן	Garden of Eden
גינון	Gardening
גרפילד (קומיקס)	Garfield
גרגויל	Gargoyle
שום	Garlic
גארנט	Garnet
גז	Gas
קבוע הגזים	Gas constant
ענק גזים	Gas giant
בנזין	Gasoline
מערכת העיכול	Gastrointestinal tract
חלזונות	Gastropoda
גאליה	Gaul
גאוטמה בודהה	Gautama Buddha
עזה	Gaza
רצועת עזה	Gaza Strip
גלגל שיניים	Gear
גב (אל)	Geb
גיישה	Geisha
תאומים (קבוצת כוכבים)	Gemini (constellation)
אבן חן	Gemstone
גן (ביולוגיה)	Gene
גנאלוגיה	Genealogy
קטגוריה:גנאלוגיה	Genealogy
גאט"ט	General Agreement on Tariffs and Trade
גנרל	General Officer
תורת היחסות הכללית	General relativity
בראשית	Genesis
הקוד הגנטי	Genetic code
הנדסה גנטית	Genetic engineering
גנטיקה	Genetics
קטגוריה:גנטיקה	Genetics
ז'נבה	Geneva
ג'נובה	Genoa
רצח עם	Genocide
קטגוריה:רצח עם	Genocide
גנום	Genome
גן (ביולוגיה)#.D7.9E.D7.95.D7.A9.D7.92.D7.99.D7.9D .D7.91.D7.A1.D7.99.D7.A1.D7.99.D7.99.D7.9D	Genotype
סוג (טקסונומיה)	Genus
גאוכימיה	Geochemistry
גאודזיה	Geodesy
ג'פרי צ'וסר	Geoffrey Chaucer
גאוגרפיה	Geography
קטגוריה:גאוגרפיה	Geography
פורטל:גאוגרפיה	Geography
קטגוריה:גאולוגיה	Geology
גאולוגיה	Geology
סדרה הנדסית	Geometric progression
גאומטריה	Geometry
קטגוריה:גאומטריה	Geometry
גאומורפולוגיה	Geomorphology
קטגוריה:גאומורפולוגיה	Geomorphology
גאופיזיקה	Geophysics
קטגוריה:גאופיזיקה	Geophysics
גאופוליטיקה	Geopolitics
גאורג פיליפ טלמן	Georg Philipp Telemann
גיאורג וילהלם פרידריך הגל	Georg Wilhelm Friedrich Hegel
ג'ורג' ברקלי	George Berkeley
ג'ורג' ברנרד שו	George Bernard Shaw
ג'ורג' בוש	George Bush
גאורג פרידריך הנדל	George Frideric Handel
ג'ורג' גרשווין	George Gershwin
ג'ורג' האריסון	George Harrison
ג'ורג' לוקאס	George Lucas
ג'ורג' מרשל	George Marshall
ג'ורג' אורוול	George Orwell
ג'ורג' פג'ט תומסון	George Paget Thomson
ז'ורז' סאנד	George Sand
ג'ורג' סטיבנסון	George Stephenson
ג'ורג' ווקר בוש	George W. Bush
ג'ורג' וושינגטון	George Washington
ז'ורז' ביזה	Georges Bizet
ז'ורז' בראק	Georges Braque
ז'ורז' קלמנסו	Georges Clemenceau
ז'ורז' סימנון	Georges Simenon
ג'ורג'טאון (גיאנה)	Georgetown
ג'ורג'יה	Georgia (U.S. state)
קטגוריה:ג'ורג'יה	Georgia (U.S. state)
גאורגיה	Georgia (country)
קטגוריה:גאורגיה	Georgia (country)
ג'רלד פורד	Gerald Ford
רועה גרמני	German Shepherd Dog
גרמנית	German language
מרק גרמני	German mark
גרמניום	Germanium
גרמניה	Germany
קטגוריה:גרמניה	Germany
ג'רונימו	Geronimo
גסטאפו	Gestapo
גייזר	Geyser
גאנה	Ghana
קטגוריה:גאנה	Ghana
גנט	Ghent
גטו	Ghetto
רוח רפאים	Ghost
ג'אקומו פוצ'יני	Giacomo Puccini
פנדה ענק	Giant Panda
גיבונים	Gibbon
גיברלטר	Gibraltar
קטגוריה:גיברלטר	Gibraltar
גילגמש	Gilgamesh
זנגביל	Ginger
גינקגו דו-אונתי	Ginkgo
ג'ורדנו ברונו	Giordano Bruno
ג'ורג'ו וזארי	Giorgio Vasari
ג'ורג'ו דה קיריקו	Giorgio de Chirico
ג'וטו די בונדונה	Giotto di Bondone
ג'ובאני בוקאצ'ו	Giovanni Boccaccio
ג'ירף	Giraffe
ג'ירפיים	Giraffidae
ג'ירולמו סבונרולה	Girolamo Savonarola
ג'וזפה גריבלדי	Giuseppe Garibaldi
ג'וזפה ורדי	Giuseppe Verdi
קרחון יבשתי	Glacier
גלדיאטור	Gladiator
בלוטה	Gland
גלאזגו	Glasgow
גלאסנוסט	Glasnost
זכוכית	Glass
משקפיים	Glasses
דאון	Glider
GPS	Global Positioning System
התחממות עולמית	Global warming
גלובליזציה	Globalization
ארטישוק	Globe artichoke
גלוסטרשייר	Gloucestershire
גלוקגון	Glucagon
גלוקוז	Glucose
גלואון	Gluon
חומצה גלוטמית	Glutamic acid
גליצרול	Glycerol
גליצין	Glycine
גליקוגן	Glycogen
גליקוליזה	Glycolysis
חולייתנים לסתניים	Gnathostomata
גנוסיס	Gnosticism
גו	Go (board game)
גואה	Goa
שוער	Goalkeeper
עז הבית	Goat
מדבר גובי	Gobi Desert
אלוהים	God
רמת הגולן	Golan Heights
זהב	Gold
גולדה מאיר	Golda Meir
עיט זהוב	Golden Eagle
גשר שער הזהב	Golden Gate Bridge
אורדת הזהב	Golden Horde
גולדן רטריבר	Golden Retriever
גולף	Golf
קטגוריה:גולף	Golf
גולג'י	Golgi apparatus
הומל	Gomel
יום שישי הטוב	Good Friday
גוגל (חברה)	Google
קטגוריה:גוגל	Google
גוגול	Googol
גורגונה	Gorgon
גורילה	Gorilla
בשורות	Gospel
הבשורה על-פי לוקאס	Gospel of Luke
גטבורג	Gothenburg
גותי	Gothic
אדריכלות גותית	Gothic architecture
גוטהולד אפרים לסינג	Gotthold Ephraim Lessing
גוטליב דיימלר	Gottlieb Daimler
שיגדון	Gout
ממשלה	Government
גרייס קלי	Grace Kelly
גרדיאנט	Gradient
גרפיטי	Graffiti
גרהם גרין	Graham Greene
דקדוק	Grammar
קטגוריה:דקדוק	Grammar
מין (בלשנות)	Grammatical gender
גרנדה (ספרד)	Granada
הפארק הלאומי גרנד קניון	Grand Canyon
גראנד סלאם (טניס)	Grand Slam (tennis)
רב אמן (שחמט)	Grandmaster (chess)
גרניט	Granite
אשכולית	Grapefruit
קטגוריה:עיצוב גרפי	Graphic design
עיצוב גרפי	Graphic design
גרפיט	Graphite
כבידה	Gravitation
קבוע הכבידה	Gravitational constant
גרביטון	Graviton
גריי	Gray (unit)
זאב מצוי	Gray Wolf
גראץ	Graz
שונית המחסום הגדולה	Great Barrier Reef
בריטניה הגדולה	Great Britain
השפל הגדול	Great Depression
הימות הגדולות	Great Lakes
השבר הסורי-אפריקני	Great Rift Valley
החומה הסינית	Great Wall of China
קרחה לבנה	Great white shark
האנטילים הגדולים	Greater Antilles
לונדון רבתי	Greater London
מחלק משותף מקסימלי	Greatest common divisor
טבלניים	Grebe
יוון	Greece
קטגוריה:יוון	Greece
אלפבית יווני	Greek alphabet
קטגוריה:אלפבית יווני	Greek alphabet
אש יוונית	Greek fire
מיתולוגיה יוונית	Greek mythology
קטגוריה:מיתולוגיה יוונית	Greek mythology
ירוק	Green
חממה	Greenhouse
אפקט החממה	Greenhouse effect
גז חממה	Greenhouse gas
גרינלנד	Greenland
קטגוריה:גרינלנד	Greenland
ים גרינלנד	Greenland Sea
גרינפיס	Greenpeace
גריניץ'	Greenwich
שעון גריניץ'	Greenwich Mean Time
גרגור מנדל	Gregor Mendel
הלוח הגרגוריאני	Gregorian calendar
קטגוריה:גרנדה	Grenada
גרנובל	Grenoble
גרטה גרבו	Greta Garbo
אפור	Grey
גריפון	Griffin
נשר מקראי	Griffon Vulture
תוצר מקומי גולמי	Gross domestic product
חבורה (מבנה אלגברי)	Group (mathematics)
סדרה כימית	Group (periodic table)
תורת החבורות	Group theory
גרובר קליבלנד	Grover Cleveland
גרוזני	Grozny
עגוראים	Gruiformes
עגור (קבוצת כוכבים)	Grus (constellation)
גוודלחרה (מקסיקו)	Guadalajara
גוואדלופ	Guadeloupe
גואם	Guam
גואנגדונג	Guangdong
גואנגג'ואו	Guangzhou
גואנין	Guanine
גואנו	Guano
קטגוריה:גואטמלה	Guatemala
גואטמלה סיטי	Guatemala City
גרנזי	Guernsey
גוליילמו מרקוני	Guglielmo Marconi
גילדה	Guild
גיום אפולינר	Guillaume Apollinaire
גיליוטינה	Guillotine
גינאה	Guinea
קטגוריה:גינאה	Guinea
גינאה ביסאו	Guinea-Bissau
קטגוריה:גינאה ביסאו	Guinea-Bissau
גיטרה	Guitar
גוג'אראט	Gujarat
גולאג	Gulag
זרם הגולף	Gulf Stream
מלחמת המפרץ	Gulf War
מפרץ עדן	Gulf of Aden
מפרץ אילת	Gulf of Aqaba
המפרץ הבוטני	Gulf of Bothnia
המפרץ הפיני	Gulf of Finland
מפרץ גינאה	Gulf of Guinea
מפרץ מקסיקו	Gulf of Mexico
מפרץ עומאן	Gulf of Oman
מפרץ ריגה	Gulf of Riga
מפרץ תאילנד	Gulf of Thailand
שחף	Gull
אבק שריפה	Gunpowder
מזימת אבק השריפה	Gunpowder Plot
גופי	Guppy
גוסטב קלימט	Gustav Klimt
גוסטב מאהלר	Gustav Mahler
גוסטב קורבה	Gustave Courbet
גוסטב פלובר	Gustave Flaubert
גאי פוקס	Guy Fawkes
גי דה מופאסאן	Guy de Maupassant
קטגוריה:גיאנה	Guyana
התעמלות	Gymnastics
חשופי זרע	Gymnosperm
גינקולוגיה	Gynaecology
גבס	Gypsum
גירוסקופ	Gyroscope
H	H
הרברט ג'ורג' ולס	H. G. Wells
HIV	HIV
HTML	HTML
בית גידול	Habitat
האקר	Hacker
האדן	Hadean
האדס	Hades
חדית'	Hadith
אדריאנוס	Hadrian
חומת אדריאנוס	Hadrian's Wall
האדרון	Hadron
המופיליה	Haemophilia
הפניום	Hafnium
איה סופיה	Hagia Sophia
חיפה	Haifa
האיקו	Haiku
ברד	Hail
אווה מריה	Hail Mary
שיער	Hair
האיטי	Haiti
קטגוריה:האיטי	Haiti
חג'	Hajj
חלאל	Halal
האלברד	Halberd
מחצית חיים	Half-life
ליל כל הקדושים	Halloween
הזיה	Hallucination
הלוגן	Halogen
חמאס	Hamas
המבורג	Hamburg
המבורגר	Hamburger
המלט	Hamlet
פטיש	Hammer
הפטיש והמגל	Hammer and sickle
חמורבי	Hammurabi
המפשייר	Hampshire
כף יד	Hand
רימון יד	Hand grenade
אקדח	Handgun
תלייה	Hanging
הגנים התלויים בבבל	Hanging Gardens of Babylon
חנה ארנדט	Hannah Arendt
חניבעל	Hannibal
האנוי	Hanoi
הנובר	Hanover
האנס בתה	Hans Bethe
הנס כריסטיאן אנדרסן	Hans Christian Andersen
ברית ערי הנזה	Hanseatic League
חנוכה	Hanukkah
שמחה	Happiness
הארארה	Harare
קשיות	Hardness
הרמון	Harem
הארלם	Harlem
מפוחית פה	Harmonica
הרמוניה	Harmony
הרולד פינטר	Harold Pinter
נבל (כלי נגינה)	Harp
צ'מבלו	Harpsichord
הרפיה (מיתולוגיה)	Harpy
הארייט ביצ'ר סטואו	Harriet Beecher Stowe
הארייט טאבמן	Harriet Tubman
האריסברג	Harrisburg
הארי הודיני	Harry Houdini
הרטפורד	Hartford
האסיום	Hassium
שנאה	Hatred
נורמנדי עילית	Haute-Normandie
הוואנה	Havana
הוואי	Hawaii
קטגוריה:הוואי	Hawaii
ראש	Head
ראש מדינה	Head of state
בריאות	Health
קטגוריה:בריאות	Health
לב האדם	Heart
חום (פיזיקה)	Heat
מנוע חום	Heat engine
קטגוריה:מטאל	Heavy metal
הבי מטאל	Heavy metal music
מים כבדים	Heavy water
הבה	Hebe (mythology)
הביי	Hebei
אלפבית עברי	Hebrew alphabet
הלוח העברי	Hebrew calendar
האיים ההברידיים	Hebrides
הקטאר	Hectare
הקטור	Hector
הקטור ברליוז	Hector Berlioz
קיפוד	Hedgehog
נהנתנות	Hedonism
היימדייל	Heimdall
היינריך רודולף הרץ	Heinrich Hertz
היינריך הימלר	Heinrich Himmler
היינריך שלימן	Heinrich Schliemann
הלנה	Helen
הלן קלר	Helen Keller
הלנה (מונטנה)	Helena
מסוק	Helicopter
הליוס	Helios
הליום	Helium
גיהנום	Hell
הלמוט שמידט	Helmut Schmidt
הלסינקי	Helsinki
המטיט	Hematite
המטולוגיה	Hematology
קטגוריה:המטולוגיה	Hematology
המוגלובין	Hemoglobin
טחורים	Hemorrhoid
אנרי בקרל	Henri Becquerel
אנרי ברגסון	Henri Bergson
אנרי מאטיס	Henri Matisse
הנריק איבסן	Henrik Ibsen
הנרי (השראות)	Henry (unit)
הנרי קוונדיש	Henry Cavendish
הנרי דייוויד תורו	Henry David Thoreau
הנרי פונדה	Henry Fonda
הנרי פורד	Henry Ford
הנרי ג'יימס	Henry James
הנרי קיסינג'ר	Henry Kissinger
הנרי מילר	Henry Miller
הנרי מור	Henry Moore
הנרי פרסל	Henry Purcell
דלקת כבד	Hepatitis
הפייסטוס	Hephaestus
הרה	Hera
הרקולס	Heracles
הרקליטוס	Heraclitus
הרלדיקה	Heraldry
קטגוריה:הרלדיקה	Heraldry
הרברט הובר	Herbert Hoover
הרברט מרקוזה	Herbert Marcuse
הרברט ספנסר	Herbert Spencer
הרקולס	Hercules
הרקולס (קבוצת כוכבים)	Hercules (constellation)
כופר (אמונה דתית)	Heresy
הרמן מלוויל	Herman Melville
הרמן הסה	Hermann Hesse
הרמן מינקובסקי	Hermann Minkowski
הרמן פון הלמהולץ	Hermann von Helmholtz
הרמפרודיט	Hermaphrodite
הרמנויטיקה	Hermeneutics
הרמס	Hermes
גיבור	Hero
הרון מאלכסנדריה	Hero of Alexandria
הורדוס	Herod the Great
הרודוטוס	Herodotus
הרואין	Heroin
אנפתיים	Heron
הרץ	Hertz
הסיודוס	Hesiod
הספרידות	Hesperides
הסה	Hesse
קטגוריה:הסה	Hesse
הסטיה	Hestia
הטרוסקסואליות	Heterosexuality
הטרוטרוף	Heterotroph
בסיס הקסדצימלי	Hexadecimal
משושה	Hexagon
חיזבאללה	Hezbollah
תרדמה	Hibernation
הירונימוס בוש	Hieronymus Bosch
מרחב הילברט	Hilbert space
הימלאיה	Himalayas
הינדו-כוש	Hindu Kush
הינדואיזם	Hinduism
קטגוריה:הינדואיזם	Hinduism
היפרכוס	Hipparchus
ילדי הפרחים	Hippie
היפוקרטס	Hippocrates
שבועת הרופאים	Hippocratic Oath
היפופוטם	Hippopotamus
הירוהיטו	Hirohito
הירושימה	Hiroshima
היספניולה	Hispaniola
היסטידין	Histidine
היסטולוגיה	Histology
קטגוריה:היסטולוגיה	Histology
היסטון	Histone
היסטוריוגרפיה	Historiography
היסטוריה	History
קטגוריה:היסטוריה	History
